央视,#genre#
浙江卫视,https://mursor.ottiptv.cc/mcp/zhejiang.m3u8
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
五星体育,https://gdcucc.v1.mk/gdcucc/wxty.m3u8
CETV1,https://mursor.ottiptv.cc/mcp/cetv1.m3u8
CGTN外语纪录,https://mursor.ottiptv.cc/migu/609006487.m3u8?migutoken=d922826d68aee9163865ebd94117380f3b10fbfbc45f4ca17b7c04270174cacb0b1a53978d488ef84148e9c601e2f34d12d81161559218e244ba8d13f585bd61232cb81f7ab2cad21f44fab18c
CGTN阿拉伯语,https://mursor.ottiptv.cc/migu/609154345.m3u8?migutoken=36b2f15ce9ab56e944280672e595f06d9a097789320891c8fd53e64b4155982ddc0c1ba6b3405f8a799eb9e05cf17a3bfad2570d52edf9bda9dc826e4f3c8a8f520c2ae1e18ee56eaee8b71e56
CGTN西班牙语,https://mursor.ottiptv.cc/migu/609006450.m3u8?migutoken=5f615059bddd8be56e284c8c9b08e9d35c73ee90076e33f40fc7eee13cd305531c45a81015a7aba1fad7026a2c6151fad4e908705db2e138ca07f9de25ffc4dc39435379615bf943619fe170ee
老故事,https://mursor.ottiptv.cc/migu/884121956.m3u8?migutoken=8d1add556c1b3f88d4ddb54f0600d108228a95663ea6b320865986045b1a75d7fd2bf5621b122d7639c140709a5b736d0cfeed69432ffd61f344f3403671528b6c49bc8989cdefa516d1111ca1
发现之旅,https://mursor.ottiptv.cc/migu/624878970.m3u8?migutoken=a97f919e5d15e16eee5a9cc030dd39da35208ed94c31a28bee13ed66076b12bccb19ccdc8add66f33c6264ce87eee64c73bad53c01ee7dc5c2439a3b2d00c9dc37b5b0154742e2a61dfdefe46f
中学生,https://mursor.ottiptv.cc/migu/708869532.m3u8?migutoken=05fc9da74a8dde7af18b7ad620c92b7fbb8052f5b348409661bf7edb5de1b4eba6622a749f5bcf923cbb189ac796d78e15e68d21ddc7a1ce22795c7523b834eb397c1ff1db9f257d94ee8f7130
cctv8k,https://mursor.ottiptv.cc/mcp/cctv8k.m3u8
CGTNALBY,https://mursor.ottiptv.cc/mcp/cgtnar.m3u8
cgtndocumentary,https://mursor.ottiptv.cc/mcp/cgtndoc.m3u8
CGTNEN,https://mursor.ottiptv.cc/mcp/cgtn.m3u8
cgtnfrench,https://mursor.ottiptv.cc/mcp/cgtnfr.m3u8
cgtnru,https://mursor.ottiptv.cc/mcp/cgtnru.m3u8
cgtnsp,https://mursor.ottiptv.cc/mcp/cgtnsp.m3u8
大湾区卫视,https://mursor.ottiptv.cc/migu/608917627.m3u8?migutoken=388487f9f888a4e6c69f37c594c1d59f20bce8b7bb6c0f99fe198ef6fffdf85731152212bf5b4d24a21727b19aca6d059787e8984c31fc7f704966f804ceffa7d59964b62f97667f524f50cb93
海峡卫视,https://mursor.ottiptv.cc/migu/849119120.m3u8?migutoken=99f7fd42492b5ca3c7fefe0cf80cca8c56cdbecf56fbd8afda88ca8ab0ae0fcdff73fe366baf4c9b4d2c6a47a5adbfc418a386b36d8ffb0e7cec4c48ee8bcde5b16108d4cf48116a924e16bf14
中国农林卫视,https://mursor.ottiptv.cc/migu/956904896.m3u8?migutoken=90f05109766bafa3991a29aa9251357ef17a9ec8b13a3bb864043481bfcd79da6b85a6d57b195bbd60da3987f38ce23c9027b86b080312709d7cad6143e40795bb75807d532510ce91147a7a6f
兵团卫视,https://mursor.ottiptv.cc/migu/956923145.m3u8?migutoken=15d49ead15fcbd8be2d0ca867d3c8b44d6b988d137b08db108378135eefcbed8d7624ec0270268b51dff726893c96ab18aaaed8aa4b3a1ebf9e5067d80bd53c6bb9b8e9f9d5bb131959128e4b3
兵团卫视,https://mursor.ottiptv.cc/mcp/bintuan.m3u8
上海新闻综合,https://mursor.ottiptv.cc/migu/651632657.m3u8?migutoken=4d71c3d6a7c8a488a2acd67cdd7062c66d71eb774e9d2273accb0353ae7255d10688aeb1a099c2cba39e70819aa6ba19f56f35897fd9f06fe8a552b3bccd91f37e77a9067b14760577e2716ff2
上视东方影视,https://mursor.ottiptv.cc/migu/617290047.m3u8?migutoken=e093da64508e627f84cf21184c24e6d2d8928e832724fc6f83af1df05cf685007b9f0a1db36490fa8d6785ce84713fba7289431941f2200b3f185767944470e8216f02e341a0a68487837914fd
上海第一财经,https://mursor.ottiptv.cc/migu/608780988.m3u8?migutoken=9883f492c40d3ba2a50ab05052cbef6080c836d95f91b697658a058d423cb85683c623c5220cb8a345972b5a798b61eb328fd6636aa2a7fae0db5b056aafa9392ce16d4dc9019f1a6fe52474c7
南京新闻综合频道,https://mursor.ottiptv.cc/migu/838109047.m3u8?migutoken=3904daf75e191425e3706ee5622d7f2cea7f857f0ef6bee24a272319caf945263e6b7c7165cb36b67025d06da655c5832e80fed39d6dfe5ac3e80a4f1db13e8d9eaeb4231c15017935f9220f33
南京教科频道,https://mursor.ottiptv.cc/migu/838153729.m3u8?migutoken=ba7ce62856e32e51ffb1808377f2c29b3f1e5dc281cbc6c1226de02dc33bcb44857e7f5407da13c5c8ef64bd03f59799da81049c0444cdfa4b428ef180363d3975400ca4be3dfa50e590a0f2b8
南京十八频道,https://mursor.ottiptv.cc/migu/838151753.m3u8?migutoken=39be2fe3109d3f95d16f03d4393e8d7550366d1c946e86d2bd6edce899de74c034e801683c067f8ad7bf9e29dae4891efcbbb49e23ea265d77edef0ff0b0ef16cbf490f0e040fefb6aa7cf2bd1
体育休闲频道,https://mursor.ottiptv.cc/migu/626064707.m3u8?migutoken=fcf77002c0f50f9c9ec1505a64b496f324804b4b031b0c6f3180fe0b471337710fe607627cb47db4226dd0a46b3ba57cdf203dc7b659296f1811589b2fccc2672dee20fba7f3dd2e937908d4c2
江苏城市频道,https://mursor.ottiptv.cc/migu/626064714.m3u8?migutoken=2a145b02ff87c569436d76864574ddb1d466137e9628d4c0786f7bb7dfe43ad12edb4279c65ad62e744fe9f1a5fc287ac3c404a020458671e5b5dd4b730438ac23f9f9404864ee1a1d15912e68
江苏国际,https://mursor.ottiptv.cc/migu/626064674.m3u8?migutoken=4f1e43f267e672357e48d9b0ebb6a49a3dc16baa1e6a78757b36bb492ebd1fbd17622c7a224704e9d14c2240c67b5ef800861acf4a3737db26ac76c20a085d7f1a385cfcef59e7207316ee2509
江苏教育,https://mursor.ottiptv.cc/migu/628008321.m3u8?migutoken=b53e90db5c0def0d5a0c4ab334dc8fd221e9933ca3d825997affab1bc99c956e87541fce9ed69ca02782bf35134c19f37698cf5c5befa971d2b1bb154f2726dfae97785e45d920de7a9b73fb04
江苏影视频道,https://mursor.ottiptv.cc/migu/626064697.m3u8?migutoken=6ea9323a11a284335d9a5da0c12d1c4c970ea126262f227bfe13d617d7eea9bf424bc3001ec727b94e35312487cbdc55c33875f72f12d8a6f89ac9ee37bf9fdb367a7a3aad28fa9667c83eafbe
江苏综艺频道,https://mursor.ottiptv.cc/migu/626065193.m3u8?migutoken=197172669b35874cdcfbc25c5aed99209953e5c21bc76798ebda00139e8ab1f871fb89ff6f4d9beb2a6e4a9bb0c1f9ecc395d28dd5ddd47491d79bbf286c80973922f66ff1b2bf7caf3ed2201e
公共新闻频道,https://mursor.ottiptv.cc/migu/626064693.m3u8?migutoken=8dda659e40ebdbff0dbd39175b96ab0aec98a601ac57930a17e89ac39dada85b28b8519a38f1c67af8751f777ebe462143f104f808ad287ae4cca635005d80d27822c558ca4e424bd232cdb6a2
盐城新闻综合,https://mursor.ottiptv.cc/migu/639731825.m3u8?migutoken=9fb6ab15a7c9c0c89bfbad4d872314bc9293ee4210a7c8d4afadbf84e1d37d336264da096e3188a3657b611bc45a72e9262011b0c63156fac8f45ccc06e6f36a2a3cdf846d4c65f9c1dea8333e
淮安新闻综合,https://mursor.ottiptv.cc/migu/639731826.m3u8?migutoken=eb70726fdd0a0e0ff676885b632605da6634dd2a7115017638cc680976d61755f2113824cec14ecbcf23209bd99b4a1d144dbf6f7145c48636e285821836c5b1ad95bd9c96d0b596c039680ae1
泰州新闻综合,https://mursor.ottiptv.cc/migu/639731818.m3u8?migutoken=a4433c14c9fee84dcb74f66f5a52452754cbf51cd376885173b6d6d73b9991a183c9d160e63833fb7a4da95bef8b00ab4197114cbf1dc25655f52580e61a292760c6fd15a312d5a8a68ea35db7
连云港新闻综合,https://mursor.ottiptv.cc/migu/639731715.m3u8?migutoken=cb2502277199699d28717b9e35b31ec3b0dac2d2e197dcf83fa24a40e4b32c7f149ed1b33fd03ffe54799592722cc6158b1c685f19d83089d3cf53450dac92f6071ea4f50dbb59a004968c75c5
宿迁新闻综合,https://mursor.ottiptv.cc/migu/639731832.m3u8?migutoken=26673e06dfdbf111dc258dbd5493f6ad20ec95916754c3987c8ad80497d1eedd122d5b9c48db323e51dd379e5c01ce5c27f19be8ebd7fca39ec2e6e7c633b5568130f4f5144e48edf749aabe06
徐州新闻综合,https://mursor.ottiptv.cc/migu/639731747.m3u8?migutoken=fba242a56f8f9aff4f094eeb45658243357f6f61df5cb163e69a5496924d3e62e77a846f7a09b232510519813abfc719446096bd5b1e24417b6e78c2567ceb2d958cccd56db24e4bf0b2c01f37
优漫卡通频道,https://mursor.ottiptv.cc/migu/626064703.m3u8?migutoken=c18389fa282917f76a59b81040bc0c21bf3bfda177cf12fa1f8366c248a9d82dfcd733ff7638e1136c896ee2d9b671f43667c7ec19735c4c4794740697584df0ec5a8957918711590101fe325f
江阴新闻综合,https://mursor.ottiptv.cc/migu/955227979.m3u8?migutoken=d0fc1e9c6f88e373d6d100f91e11c09f18c68427cd1cc5ca2bb1e5117a06296235d83480962b793885905a39f30fb54b6de0af052d8aacd2573f141249b22c3d017b553d1bc943254664c0f09c
南通新闻综合,https://mursor.ottiptv.cc/migu/955227985.m3u8?migutoken=26f9a910f39d1faa596cd0fc9be28dce1b30e0fd5800fc7ef4da78b0f2c3bfe550dd6b178787063f5dac72175cb843c5b5bb06b20f6ef7cd2e7b76865f53af004ba6b50cafc5235f52db6f74d8
宜兴新闻综合,https://mursor.ottiptv.cc/migu/955227996.m3u8?migutoken=691725e13bb926a77b6fc98b37f961f9639440e38e0228d18dc10e616d51ec7e44ba7c7979d9932631409ad74900736aa95d1863710ae9ac468b76a0acce983e5d33a7580720d3906fb934a6b0
苏州新闻综合,https://mursor.ottiptv.cc/migu/639731952.m3u8?migutoken=c018073e0be7b184f9845be7f805a503474a41ca16b674ca428ba69e879e45d606ab61c289d42886c395d620c82e5f7ed1edeab33d65f57f10bc1ad3c1bce87feb2be1dc897e4a6bda431d6433
溧水新闻综合,https://mursor.ottiptv.cc/migu/639737327.m3u8?migutoken=be4146df9e734aa6747a00546c4f84254f12c99d4303d5ac0870a24dae090f0fcdc81c77ae619b76c17bdc2f74c27199a92c19e2ea2bfa540b684362d09e22240d088787ab6118b0d3fbf9b63a
陕西银龄频道,https://mursor.ottiptv.cc/migu/956909362.m3u8?migutoken=fd6f447efb56715b44da21f5127cae2bcfb1037c6c022bd551ba2ff1de52a46c4ce750b3a07f344e628be2c78fd535619fe0b219f29d5d7de4a3035f5bff2addd111fd5ada67f7c41feb92cb1c
陕西都市青春频道,https://mursor.ottiptv.cc/migu/956909358.m3u8?migutoken=e3b6b97c752fd2a06c42cbcb3274f592da4c5e8334a94f330552cf060ad81381f76722c589f33b846da69e7688ffbdafcea4b6fab8a8063bdd770b060640d79cfeb60434c7717d7e0b041a932b
陕西体育休闲频道,https://mursor.ottiptv.cc/migu/956909356.m3u8?migutoken=59ffd81b77c6cc025eaff4aa3cb988f6a7ababb6e1503bced234178bf82d948415f4c890636156786de4cc2231f8e4e69bba5e2915a816792214f159a6e556b01b40c1a3ce06aed3ca6a125e46
陕西秦腔频道,https://mursor.ottiptv.cc/migu/956909303.m3u8?migutoken=f80a01cfec90fbfd86979bf8cdcd886e1507e64a3cd133ddeb275a492c0f01b7281bd5ad8e4bbf3378398447dec73f292c172b0a0cadbc7c26e769802373afc9d82599400907401f40a6fc6488
陕西新闻资讯频道,https://mursor.ottiptv.cc/migu/956909289.m3u8?migutoken=77b2412b8b25eb578edf22aeb182b7620d759b3e6f81b18aa690452bcc3b7a39a5788448983e10dee4d48e60817ca45001710796578516600b695825df973b27507aed9a0ac311f18a8f19cd1d
财富天下,https://mursor.ottiptv.cc/migu/956923159.m3u8?migutoken=62fee3ffd907722a5ccaed7e03782e96ff4c6e38be693302d7589e30883f40073c79c46dd977735f65aa54753f6f9442cef62b81ef9ae7b817fc024986c972b2bfa7b9b736b1965b2aca0174bf
高能悬疑 推理时刻,https://mursor.ottiptv.cc/migu/625133682.m3u8?migutoken=ed043f11ba73a1b0390b58a14c5626d60388d9b19f1b2a7b982bceaf7420151bcc4ca8a0be71b810228984e24a9251b8a4261731b66fdf06957e34128e6e0297ac7d3aeee148e3384e27c4904d
抗战经典影片,https://mursor.ottiptv.cc/migu/617432318.m3u8?migutoken=062a496b5f0417b84f4e0d7b54b73dbe9198e1c9045c219cdfc288175efd5013b6e5aea4d7395d5b9f6b132fe6545df3c029a23492d4e9b026ece3d5616a34c650c7673d55c8173e83636b0011
新片放映厅,https://mursor.ottiptv.cc/migu/619495952.m3u8?migutoken=6c77b08e3df4b701e296503663a5154fda148f07cc6a1ce2a106a2ce9a35c4d114998c3aca9322e08a6cf78564dd1c48609e67f2f1af59c67a9693ed5649c04127e51f0f2aefd8eddb6971098d
CHC影迷电影,https://mursor.ottiptv.cc/migu/952383261.m3u8?migutoken=2bf6daee6726b1d953bba1c98cde4967aba40e25a7a46a657715b0ccc42ec150a34af73d79e941d24d34bf1510c907b159941c831bd2b38100b3564a07b99c60c12ed034525181edbb63cbce82
CHC动作电影,https://mursor.ottiptv.cc/migu/644368714.m3u8?migutoken=ce8bc942c76d71d0827fccfac2986952e074217f1857e9767bf06c084d806ee6d109c554b4a010a0b544b0aa6f171a2f39a88bb8659902aa2aa69f5751ff37a928fc67af14f404ca825cd5ea49
CHC家庭影院,https://mursor.ottiptv.cc/migu/644368373.m3u8?migutoken=20825633499d58313bb6b699601b6d129805feb86415bdb4b98bdf9f5bdf9d9f2f7391e027976053ebc48e67a975e9787cacd45b9440e6902768bcc96cabc2d5d64843b0077c3cf1da62276806
和美乡途轮播台,https://mursor.ottiptv.cc/migu/713591450.m3u8?migutoken=ddfffc05cfd27d598b7d6f91b2fd31ad21ed00e1cf6be1fb0af229591c9c6e40f14b26d5a5505b9e208409814bd2bd2f5f12b3674d800f0ad58943d32cf601cacb37dcfa4696ca99a773ca79ba
高清大片,https://mursor.ottiptv.cc/migu/629943678.m3u8?migutoken=94be10566fad782d42621351df9ad5de5508a7b3c5aea06ca338dcd70c72e5c4cfdbff2904f0ab4c73f2bf171baacf564c6ef00426c7072bbe6a564048fc1ba0700e7a54d4b579501f5daf217e
南方影视,https://mursor.ottiptv.cc/migu/614961829.m3u8?migutoken=64b49eb2ab9824ae35101c89a8053bb68d5d431e9ed63353f98e1ee7bbc635a108692e5f3f141d831aedfeccda32d20a09aeccee55fa5bcdc0013c95d6691bb6c3cf32705dce73d8ec2e30a3e4
血色山河·抗日战争影像志,https://mursor.ottiptv.cc/migu/713600957.m3u8?migutoken=d03b2f3b7426070b2494e5a2275205e71869a7edb4706e97043c33cce95b98fa96b3b89bf4e8174c3302ff2415fca12edb8aed7a354b1269d2120922b92070cadb3f4d1749947dab8159bdfa71
深度对话,https://mursor.ottiptv.cc/migu/625703337.m3u8?migutoken=89e0894aa540183ba89b2e15117f4a9a2fe8de12f9df5d5adc7bbbe4b36f7fd0dd6603df9ef8049399e8ca02c2494ccf3312e0d2ab0b8a525e37fda44aa0b10d8a0faa2de1a940e7eb2bc62513
熊猫频道01高清,https://mursor.ottiptv.cc/migu/609158151.m3u8?migutoken=17ed0c61f9b48a16aec558b8e89c56aecf9271732680cb7f321370b058e9cc640caaecb9ab4bbcb99d43911c2f64a9b98af3a0f50da7380c2bfc123fb2737334f42ac4c3f7e07615975b72ab82
熊猫频道1,https://mursor.ottiptv.cc/migu/608933610.m3u8?migutoken=2fff4b0f3fba90d30591bc6833acf002d01b41bd250c89e1dc6763fd782c5f72d7b26acfb866067614289973a560adb37ca0b3256a19d716a9e93b5149afc16b19f00c26da671d01dc989df39c
熊猫频道2,https://mursor.ottiptv.cc/migu/608933640.m3u8?migutoken=9cfe5245f92c7cbc331d63ba4f71f45f7df373dfdc6c617bc793459e98d6da7b559c70486c2fb1ed856a85f239652cc6fb58c3dd58f719e284e6c93a4dc7a5568932ce8f74f15eb395ac5dd99c
熊猫频道3,https://mursor.ottiptv.cc/migu/608934619.m3u8?migutoken=0f1225caaa9e306277fbeff8f2900c1d9739bd58a71ac40f8c9681f3c38cc02cc9d40a0579cef11994a74b777b0dc6d37c6895d4beb2ad0cc1b63a249c33e46d6daf4231546f54a0079f13ba40
熊猫频道4,https://mursor.ottiptv.cc/migu/608934721.m3u8?migutoken=356a5cd4ad9af5f7746b5743ff7e36b3a72f1eda3201bac958604e7ed45b55b3e383f1f4bcad4f82ca0152e060f6fc7a751a3d7f683ba048e0411421b9aa5d45e7cd4edb85e1c59d79fc01ccfd
熊猫频道5,https://mursor.ottiptv.cc/migu/608935104.m3u8?migutoken=5b757a38839e37c2195bdcbcfbcec0a9d8db922f350a5409c2de6088ed35877b8aa84d9f42224eab1e9b4e2415ce7e1c5f86f6b78935b6622371c37b57a30b9ccbfd7daf8fc276276cb6be8360
熊猫频道6,https://mursor.ottiptv.cc/migu/608935797.m3u8?migutoken=a76ba274865c72369bfaca048efdc42db65df983f2211137098a519e9bbbc0455e943c88f4c00797e4f5a03ee98935daf68532ff14021ade9cc03f25b32f9de5c1da542eb15e3fed77acec3bb9
熊猫频道7,https://mursor.ottiptv.cc/migu/609169286.m3u8?migutoken=4312e67843370aed0e666c3b530b9da00d67c0183871eddd98c556ad90abd2e9566fd0487d87dadaf7b87c938cd5a366261ebce4f6d6ffe7a4fb8440cf1b0f0a10477b8c71d3b9189ac828dfe4
熊猫频道8,https://mursor.ottiptv.cc/migu/609169287.m3u8?migutoken=26691155c5b68fd23082f2ca89e1ecdaaceb283a00a916992b152a281d4796acae5d7c4f9903459f4621d9240dff1f50175593ffc74b0edc5bc38849c0a46d6eaf9157d6b678e7e828bab7de6a
熊猫频道9,https://mursor.ottiptv.cc/migu/609169226.m3u8?migutoken=289f155f04c0a8f593842aecce0d8bebda5201ac8231bcc1e1203d5d691ca356a6b2d10ad69e01bf7010956dd7f90a28f38cc703d579fdcefd4aff44bea9030baad1aee96245987e349a3ffba3
熊猫频道10,https://mursor.ottiptv.cc/migu/609169285.m3u8?migutoken=e3dda09c747f5f13611b140bd533fdaffae9adf3d37c6f785a4b4a7f49e8fa089e4401737ee516e02d7082672ce2314ef8e9bbf76c2380c27656d136a8dadc35e7b256d60e025c6ff070a1bff1
最强综艺趴,https://mursor.ottiptv.cc/migu/629942228.m3u8?migutoken=b8adde5d17a097449ff0b2f856a27612e611ec251f9f6e77371d787d32f6624c603759d82a4f84868586efae62d2b26f7254dbc328c8e3b4784af725062efa45dc27d8954c20c9ac9184ba837e
嘉佳卡通,https://mursor.ottiptv.cc/migu/614952364.m3u8?migutoken=ddddf23cc6946b923d6f4238d3a56d1971e0b2d522ae3aab382d75c8873f5a4e3db26458ab841ba87a5df2abed5b2ca8676d99d0e28915920bb6d676c5fd74c7f4b20674ba22ac63b6439cdc79
经典动画大集合,https://mursor.ottiptv.cc/migu/629942219.m3u8?migutoken=b07514cf9e0fa27ef6748f0661387eca7287fa402e46d47df591ed6b97b218154efbfdfed07726f6fe8b5656a9cfd0eb330955632ab400ce8d5214011ebfe17af7e7c82811f229cf1c68cd357b
新动力量创一流,https://mursor.ottiptv.cc/migu/713589837.m3u8?migutoken=85c8ae3d0bb8e950721ff23820b939529b7c6103e108efa8922cc90b607ecf917e43895ff4e71f0a65d7143b49674d74ce5f8f5234e95d7906c66e3a92fac659a6dcf50f778e24b0d9f67c7483
钱塘江,https://mursor.ottiptv.cc/migu/647370520.m3u8?migutoken=de30ac71d4ab4426374e89664c36614eb3e0622ab16ff7731cf9ba642dbc67e96af7eab3b82376dd05d068d79b06ee9c5f9af7ea51fef173bb42b7f841a0f8c01829da4cb0d4b2896a2ce3fceb
五环传奇,https://mursor.ottiptv.cc/migu/707671890.m3u8?migutoken=94cbf6cf8b9aabe9c04ff3361b1f6f4495ce1ed3e73aa670e0a728002d9bf717dc7f021263981049606fd20ed75a88402c9aeb826cd7987e89cd5aba28c42930b62f26bff53de8dbfee01e787d
赛事最经典,https://mursor.ottiptv.cc/migu/646596895.m3u8?migutoken=0975d9913397b2862131478c96263f735ce79090d6b5739a9cead652a5f777e80f6ced4232d3b7c247478fd96f74c8d21d50baa2410a228ee83b2df22d4cf1b2733c46981e536cf5c402a7c332
掼蛋精英赛,https://mursor.ottiptv.cc/migu/631354620.m3u8?migutoken=c9700373435f0932c63aa19644a64f0d5fcd0ca144b871d10f5ae1501f388e632a80d89b9e84eb074216157baf17b8b1a1cf12e81e751558a1b35e580c8e63b03b3e725d6418c3b2900a421a30
体坛名栏汇,https://mursor.ottiptv.cc/migu/629943305.m3u8?migutoken=a6dfd13abdfeb42cb32382f4492604f39f22b956efeed05732f0f44937a07d4447fd107850aba0b935e4372f8ed6b36d86c159e803a9de59342947f3be542748ad48c9ed5e44dccbf71b26b1ae
四海钓鱼,https://mursor.ottiptv.cc/migu/637444975.m3u8?migutoken=8fc31e027ae4d39fa8d00a25903aa23de6e39f560d3d8f7b4bd9564de75e0692c5028b7e3528b632617bd81613296c0bea56e7404379feceece7c41c8cd759611ab933968050d583d2c9c112e3
咪咕24小时体育台,https://mursor.ottiptv.cc/migu/654102378.m3u8?migutoken=e4aca934a96295187b8f4c07fa7f3247714f96c9ed6f052cca088e1f9d77c8292308af2a0f9ed3ca26c05a6611c9874bef6c250ae2d68cd6c7af3957032486be1bc8fefb6a1d6a69204ab6b2de
CETV1,https://mursor.ottiptv.cc/migu/923287154.m3u8?migutoken=11c2c1cb516f5ea168bd9386265f79f3b4a6a7bfca98b835705f2063803dc53e24716a4128198934efb53abfb99491fa9535e6d53319a6bc90464c2587b4d97810c0575d64c1c69375d656b93c
CETV2,https://mursor.ottiptv.cc/migu/923287211.m3u8?migutoken=58dbb8ad5ad539c0da365c819615222219346bbe2fa8d6e4231da9ad89c4faf34adbae451bebfa99d9b8c9eda32e04a0066231dfd40496610efa4bee9ad5f110baee36b6f4098850d6b507505f
CETV4,https://mursor.ottiptv.cc/migu/923287339.m3u8?migutoken=165b545b4402eaba61cdc31defb6548a443d9b5eebb1d99392852bd799c553e8817e85eb324c512581ca9a1ed8e56e530144f79606cf44fe5b2d5e97b6da577e0f2adae2a90c2a55089c95880b
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CETV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?
CETV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
中国教育3台,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND
CETV4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EAw_OvjRgJVjtlaOa0dcgzg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
